product_id,product_name,brand,category,subcategory,price,currency,discount_percent,discounted_price,rating,reviews_count,popularity_score,stock_status,date_added,description
P101289,Boat Earbuds,Boat,Electronics,Earbuds,58360,INR,13,50773.2,4.2,3483,14628.6,Out of Stock,2025-07-28,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P101290,Puma Sneakers,Puma,Footwear,Sneakers,3374,INR,44,1889.44,4.0,4793,19172.0,Limited Stock,2024-05-15,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101291,Zara Shirt,Zara,Fashion,Shirt,3990,INR,19,3231.9,4.0,1041,4164.0,Limited Stock,2024-10-19,Zara Zara Shirt is a premium shirt designed for performance and comfort.
P101292,Wildcraft Backpack,Wildcraft,Accessories,Backpack,2875,INR,24,2185.0,4.4,4329,19047.6,In Stock,2025-04-27,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101293,Nike T-shirt,Nike,Fashion,T-shirt,3316,INR,49,1691.16,4.5,4275,19237.5,In Stock,2026-04-28,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P101294,Wildcraft Backpack,Wildcraft,Accessories,Backpack,1191,INR,17,988.53,4.3,2143,9214.9,Out of Stock,2025-05-05,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101295,Fossil Watch,Fossil,Accessories,Watch,4189,INR,46,2262.06,3.9,647,2523.3,Out of Stock,2024-10-17,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101296,iPhone 13,Apple,Electronics,Smartphone,39339,INR,50,19669.5,4.8,4200,20160.0,In Stock,2025-05-27,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P101297,Nike Air Max,Nike,Footwear,Sneakers,4461,INR,63,1650.57,4.8,3608,17318.4,In Stock,2025-08-04,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P101298,American Tourister Bag,American Tourister,Accessories,Travel Bag,2133,INR,28,1535.76,4.0,4196,16784.0,Out of Stock,2026-04-17,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101299,Dell Laptop,Dell,Electronics,Laptop,23726,INR,16,19929.84,3.6,716,2577.6,Out of Stock,2024-05-02,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P101300,Wildcraft Backpack,Wildcraft,Accessories,Backpack,1184,INR,28,852.48,3.8,3262,12395.6,Out of Stock,2025-10-29,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101301,Wildcraft Backpack,Wildcraft,Accessories,Backpack,1842,INR,68,589.44,3.8,1970,7486.0,In Stock,2025-02-07,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101302,Nike T-shirt,Nike,Fashion,T-shirt,1791,INR,49,913.41,4.5,2963,13333.5,Out of Stock,2024-05-30,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P101303,Levi's Jeans,Levi's,Fashion,Jeans,2639,INR,10,2375.1,4.8,1662,7977.6,Out of Stock,2024-10-10,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P101304,Puma Sneakers,Puma,Footwear,Sneakers,2186,INR,66,743.24,3.9,3671,14316.9,Limited Stock,2024-07-18,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101305,Boat Earbuds,Boat,Electronics,Earbuds,50448,INR,13,43889.76,4.2,4885,20517.0,Out of Stock,2026-04-29,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P101306,H&M Sweatshirt,H&M,Fashion,Sweatshirt,2238,INR,63,828.06,4.0,1792,7168.0,In Stock,2025-02-19,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P101307,RayBan Sunglasses,RayBan,Accessories,Sunglasses,6867,INR,34,4532.22,3.8,4118,15648.4,Out of Stock,2024-12-14,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101308,Wildcraft Backpack,Wildcraft,Accessories,Backpack,5184,INR,5,4924.8,3.9,2933,11438.7,Out of Stock,2024-12-13,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101309,Fossil Watch,Fossil,Accessories,Watch,5786,INR,21,4570.94,3.8,3743,14223.4,In Stock,2025-05-11,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101310,Adidas Ultraboost,Adidas,Footwear,Running Shoes,6383,INR,53,3000.01,3.4,2628,8935.2,In Stock,2025-08-09,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101311,Dell Laptop,Dell,Electronics,Laptop,13372,INR,33,8959.24,4.0,1332,5328.0,In Stock,2025-08-17,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P101312,American Tourister Bag,American Tourister,Accessories,Travel Bag,1658,INR,58,696.36,3.7,4193,15514.1,In Stock,2024-06-10,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101313,Levi's Jeans,Levi's,Fashion,Jeans,3959,INR,63,1464.83,4.2,4369,18349.8,Out of Stock,2024-08-16,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P101314,Fossil Watch,Fossil,Accessories,Watch,2818,INR,39,1718.98,4.2,1639,6883.8,Limited Stock,2024-10-07,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101315,H&M Sweatshirt,H&M,Fashion,Sweatshirt,1666,INR,36,1066.24,3.2,1373,4393.6,In Stock,2024-05-31,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P101316,Sony Headphones,Sony,Electronics,Headphones,17004,INR,26,12582.96,3.8,379,1440.2,Out of Stock,2025-01-14,Sony Sony Headphones is a premium headphones designed for performance and comfort.
P101317,Reebok Shoes,Reebok,Footwear,Training Shoes,9678,INR,37,6097.14,3.4,709,2410.6,Out of Stock,2026-01-31,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P101318,Reebok Shoes,Reebok,Footwear,Training Shoes,7359,INR,14,6328.74,3.6,3037,10933.2,Out of Stock,2026-04-11,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P101319,Puma Sneakers,Puma,Footwear,Sneakers,9425,INR,12,8294.0,4.8,536,2572.8,Out of Stock,2025-01-18,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101320,Wildcraft Backpack,Wildcraft,Accessories,Backpack,2870,INR,20,2296.0,3.4,3421,11631.4,Out of Stock,2024-08-26,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101321,American Tourister Bag,American Tourister,Accessories,Travel Bag,2204,INR,60,881.6,4.0,1736,6944.0,In Stock,2024-10-01,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101322,Nike T-shirt,Nike,Fashion,T-shirt,2583,INR,12,2273.04,4.2,2523,10596.6,In Stock,2024-11-02,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P101323,Sony Headphones,Sony,Electronics,Headphones,66564,INR,26,49257.36,3.5,4398,15393.0,In Stock,2024-07-20,Sony Sony Headphones is a premium headphones designed for performance and comfort.
P101324,American Tourister Bag,American Tourister,Accessories,Travel Bag,3754,INR,57,1614.22,4.9,271,1327.9,Limited Stock,2026-03-03,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101325,Nike Air Max,Nike,Footwear,Sneakers,3506,INR,15,2980.1,5.0,65,325.0,Limited Stock,2024-12-10,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P101326,Puma Sneakers,Puma,Footwear,Sneakers,9482,INR,50,4741.0,3.3,2455,8101.5,Out of Stock,2025-12-28,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101327,Adidas Ultraboost,Adidas,Footwear,Running Shoes,8331,INR,64,2999.16,4.0,4397,17588.0,Out of Stock,2025-04-23,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101328,Dell Laptop,Dell,Electronics,Laptop,27998,INR,18,22958.36,4.7,4342,20407.4,Out of Stock,2024-12-21,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P101329,Sony Headphones,Sony,Electronics,Headphones,18827,INR,39,11484.47,3.3,3725,12292.5,In Stock,2025-12-23,Sony Sony Headphones is a premium headphones designed for performance and comfort.
P101330,Adidas Hoodie,Adidas,Fashion,Hoodie,2750,INR,6,2585.0,4.7,3754,17643.8,Limited Stock,2025-09-15,Adidas Adidas Hoodie is a premium hoodie designed for performance and comfort.
P101331,Adidas Hoodie,Adidas,Fashion,Hoodie,3833,INR,42,2223.14,4.1,2411,9885.1,Limited Stock,2024-08-29,Adidas Adidas Hoodie is a premium hoodie designed for performance and comfort.
P101332,Fossil Watch,Fossil,Accessories,Watch,6057,INR,21,4785.03,4.0,31,124.0,In Stock,2025-11-21,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101333,Adidas Ultraboost,Adidas,Footwear,Running Shoes,9955,INR,67,3285.15,4.4,2476,10894.4,Out of Stock,2024-07-09,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101334,HP Pavilion,HP,Electronics,Laptop,29032,INR,18,23806.24,4.2,2923,12276.6,Out of Stock,2024-10-21,HP HP Pavilion is a premium laptop designed for performance and comfort.
P101335,Puma Jacket,Puma,Fashion,Jacket,4483,INR,16,3765.72,3.3,210,693.0,In Stock,2025-02-17,Puma Puma Jacket is a premium jacket designed for performance and comfort.
P101336,OnePlus 11,OnePlus,Electronics,Smartphone,10754,INR,11,9571.06,4.3,2682,11532.6,In Stock,2025-03-13,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P101337,American Tourister Bag,American Tourister,Accessories,Travel Bag,3911,INR,30,2737.7,4.3,3796,16322.8,Limited Stock,2025-08-02,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101338,Wildcraft Backpack,Wildcraft,Accessories,Backpack,2178,INR,60,871.2,4.5,4004,18018.0,Out of Stock,2026-04-25,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101339,H&M Sweatshirt,H&M,Fashion,Sweatshirt,4317,INR,63,1597.29,3.5,327,1144.5,In Stock,2024-07-13,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P101340,Samsung Galaxy S21,Samsung,Electronics,Smartphone,61215,INR,58,25710.3,3.5,1111,3888.5,Limited Stock,2025-05-24,Samsung Samsung Galaxy S21 is a premium smartphone designed for performance and comfort.
P101341,Nike Air Max,Nike,Footwear,Sneakers,1611,INR,54,741.06,3.4,4997,16989.8,Limited Stock,2025-07-07,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P101342,Adidas Hoodie,Adidas,Fashion,Hoodie,4997,INR,20,3997.6,4.7,3184,14964.8,Limited Stock,2025-05-16,Adidas Adidas Hoodie is a premium hoodie designed for performance and comfort.
P101343,RayBan Sunglasses,RayBan,Accessories,Sunglasses,1575,INR,25,1181.25,3.4,4649,15806.6,Limited Stock,2025-01-21,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101344,American Tourister Bag,American Tourister,Accessories,Travel Bag,1397,INR,18,1145.54,3.9,2299,8966.1,In Stock,2025-04-09,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101345,Adidas Ultraboost,Adidas,Footwear,Running Shoes,7119,INR,28,5125.68,4.9,4790,23471.0,In Stock,2024-05-27,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101346,Samsung Galaxy S21,Samsung,Electronics,Smartphone,56329,INR,37,35487.27,4.3,4561,19612.3,Out of Stock,2025-09-28,Samsung Samsung Galaxy S21 is a premium smartphone designed for performance and comfort.
P101347,Wildcraft Backpack,Wildcraft,Accessories,Backpack,4944,INR,18,4054.08,4.9,252,1234.8,Limited Stock,2025-06-05,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101348,Puma Sneakers,Puma,Footwear,Sneakers,4911,INR,5,4665.45,3.7,91,336.7,Out of Stock,2024-09-30,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101349,Puma Jacket,Puma,Fashion,Jacket,1266,INR,67,417.78,4.1,656,2689.6,Out of Stock,2025-09-09,Puma Puma Jacket is a premium jacket designed for performance and comfort.
P101350,Levi's Jeans,Levi's,Fashion,Jeans,3323,INR,40,1993.8,4.8,2329,11179.2,Limited Stock,2025-10-24,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P101351,Reebok Shoes,Reebok,Footwear,Training Shoes,4345,INR,38,2693.9,3.3,315,1039.5,Out of Stock,2024-08-22,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P101352,Puma Sneakers,Puma,Footwear,Sneakers,7503,INR,29,5327.13,4.1,4789,19634.9,In Stock,2026-01-31,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101353,Sony Headphones,Sony,Electronics,Headphones,43779,INR,54,20138.34,3.7,351,1298.7,In Stock,2025-03-13,Sony Sony Headphones is a premium headphones designed for performance and comfort.
P101354,HP Pavilion,HP,Electronics,Laptop,52312,INR,30,36618.4,3.7,1060,3922.0,Out of Stock,2025-12-23,HP HP Pavilion is a premium laptop designed for performance and comfort.
P101355,Adidas Ultraboost,Adidas,Footwear,Running Shoes,4882,INR,57,2099.26,3.4,1523,5178.2,Out of Stock,2025-02-21,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101356,Reebok Shoes,Reebok,Footwear,Training Shoes,9857,INR,70,2957.1,4.6,4238,19494.8,In Stock,2025-11-07,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P101357,Adidas Ultraboost,Adidas,Footwear,Running Shoes,3340,INR,62,1269.2,3.4,2604,8853.6,Limited Stock,2024-07-08,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101358,H&M Sweatshirt,H&M,Fashion,Sweatshirt,1403,INR,9,1276.73,4.5,4883,21973.5,In Stock,2025-11-26,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P101359,Fossil Watch,Fossil,Accessories,Watch,1021,INR,65,357.35,3.8,1172,4453.6,In Stock,2025-08-31,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101360,Adidas Ultraboost,Adidas,Footwear,Running Shoes,3126,INR,33,2094.42,4.1,4927,20200.7,Out of Stock,2026-01-28,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101361,Nike T-shirt,Nike,Fashion,T-shirt,1830,INR,58,768.6,4.5,1643,7393.5,Limited Stock,2025-03-27,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P101362,American Tourister Bag,American Tourister,Accessories,Travel Bag,385,INR,5,365.75,3.4,4435,15079.0,In Stock,2024-09-13,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101363,Fossil Watch,Fossil,Accessories,Watch,355,INR,58,149.1,4.8,2063,9902.4,In Stock,2025-01-08,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101364,H&M Sweatshirt,H&M,Fashion,Sweatshirt,4441,INR,56,1954.04,3.9,4574,17838.6,Out of Stock,2024-11-17,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P101365,OnePlus 11,OnePlus,Electronics,Smartphone,35426,INR,49,18067.26,4.1,1536,6297.6,In Stock,2026-02-06,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P101366,Wildcraft Backpack,Wildcraft,Accessories,Backpack,4267,INR,10,3840.3,4.4,680,2992.0,Out of Stock,2024-06-16,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101367,Boat Earbuds,Boat,Electronics,Earbuds,73928,INR,61,28831.92,4.4,1474,6485.6,In Stock,2025-07-30,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P101368,Fossil Watch,Fossil,Accessories,Watch,2918,INR,65,1021.3,3.3,1743,5751.9,Out of Stock,2025-03-01,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101369,Fossil Watch,Fossil,Accessories,Watch,1487,INR,46,802.98,3.2,3362,10758.4,Out of Stock,2024-12-31,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101370,Reebok Shoes,Reebok,Footwear,Training Shoes,2928,INR,11,2605.92,4.2,1755,7371.0,Out of Stock,2025-10-01,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P101371,Adidas Ultraboost,Adidas,Footwear,Running Shoes,4609,INR,37,2903.67,4.3,4928,21190.4,Out of Stock,2025-12-30,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101372,Fossil Watch,Fossil,Accessories,Watch,1533,INR,45,843.15,3.6,4335,15606.0,In Stock,2024-09-29,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101373,HP Pavilion,HP,Electronics,Laptop,12648,INR,28,9106.56,4.6,2099,9655.4,Out of Stock,2026-03-30,HP HP Pavilion is a premium laptop designed for performance and comfort.
P101374,Puma Sneakers,Puma,Footwear,Sneakers,7466,INR,23,5748.82,4.9,3118,15278.2,In Stock,2025-12-10,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101375,iPhone 13,Apple,Electronics,Smartphone,65430,INR,46,35332.2,3.5,2710,9485.0,In Stock,2025-03-31,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P101376,American Tourister Bag,American Tourister,Accessories,Travel Bag,3453,INR,16,2900.52,4.3,2618,11257.4,Limited Stock,2026-04-28,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101377,Adidas Ultraboost,Adidas,Footwear,Running Shoes,9863,INR,21,7791.77,3.7,399,1476.3,In Stock,2025-06-06,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101378,Fossil Watch,Fossil,Accessories,Watch,1266,INR,12,1114.08,3.4,2630,8942.0,Out of Stock,2025-05-12,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101379,American Tourister Bag,American Tourister,Accessories,Travel Bag,6760,INR,50,3380.0,3.8,1328,5046.4,Out of Stock,2024-06-22,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101380,American Tourister Bag,American Tourister,Accessories,Travel Bag,2823,INR,33,1891.41,4.3,4307,18520.1,Out of Stock,2025-05-23,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101381,Puma Sneakers,Puma,Footwear,Sneakers,4728,INR,64,1702.08,5.0,3766,18830.0,Limited Stock,2025-08-08,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
